existência;5;8;0
europeu;0;9;5
estúdio;0;8;5
equipamento;11;1;1
enfrentamento;7;6;1
encontro;1;7;6
embasar;1;0;4
elucidar;1;4;8
docência;7;0;7
difícil;0;5;1
desafiar;11;3;0
dedicar;0;6;8
costa;3;1;1
compensar;1;3;2
cognitivo;6;7;1
ciberespaço;5;6;3
cercar;0;4;2
casa;1;6;5
capes;2;0;11
banco;0;4;7
associação;2;2;9
armazenamento;1;6;3
apoiar;2;7;5
aparelho;0;9;3
analisado;1;9;4
africano;1;12;1
afeto;1;10;1
único;3;8;0
voltado;11;1;1
vivo;1;3;1
visualizar;8;1;4
verdadeiramente;0;1;4
valorizar;2;9;2
valioso;11;1;1
traçar;1;10;2
trabalhista;1;9;3
total;0;5;6
tecnologias_da_informação_e_comunicação;4;0;0
simultaneamente;3;8;0
significar;5;3;3
sequência;4;3;5
reforma;1;6;2
re;4;6;1
razão;0;10;3
quadro;2;4;3
privado;3;7;3
poético;0;11;2
notável;12;0;1
ministério;1;1;3
metodologicamente;2;0;11
matemático;13;0;0
marcar;1;11;1
manutenção;2;7;4
manuscrito;0;2;8
limite;2;11;0
lembrar;1;3;1
instagram;1;10;2
impresso;0;8;5
hd;0;2;11
facebook;0;8;5
excluir;11;1;1
estética;1;10;2
estabelecimento;1;8;2
especialista;2;7;4
envolvente;12;1;0
entretenimento;0;13;0
emergencial;13;0;0
economia;3;10;0
dialogar;3;6;4
diagnóstico;6;4;3
desafiador;12;1;0
depois;1;8;4
democracia;1;12;0
custo;3;4;4
curar;0;6;5
controlar;2;8;3
contextualizar;5;2;6
conectividade;1;10;1
conduta;6;3;0
comumente;8;1;4
combinação;4;1;7
combinar;5;2;5
classe;4;5;3
canal;0;6;7
bncc;0;0;12
autoridade;3;8;2
autonomia;6;5;2
atualizar;6;5;1
atingir;5;5;3
articular;1;10;2
apontado;10;2;1
amostra;0;1;11
ajudar;3;4;6
agir;6;7;0
adequação;9;2;2
vírus;10;0;2
vantagem;4;6;0
tributário;1;5;2
transição;5;2;3
teatro;1;0;10
sustentabilidade;1;9;1
substituir;11;1;0
sociologia;0;5;7
sertão;0;6;0
semelhante;2;6;4
science;0;0;8
rural;1;9;0
ribeiro;0;1;2
revolução;3;8;1
recuperar;0;2;10
ramo;2;1;1
raciocínio;11;0;1
qualificação;11;1;0
proveniente;1;2;9
propriedade;0;11;1
progresso;5;6;0
processamento;0;2;7
portal;0;1;11
pereira;0;0;4
pauta;1;1;2
ordem;2;5;3
nortear;2;6;4
mãe;9;3;0
mudar;4;7;1
modernidade;1;10;0
mina;2;5;5
militar;0;11;0
menos;0;9;3
menor;1;9;1
lógico;11;1;0
interferir;3;8;0
integral;8;3;1
instrucional;11;0;0
inspiração;8;2;2
insights;12;0;0
informática;7;4;1
influenciador;1;8;1
incorporação;5;3;3
impulsionar;5;6;1
igreja;0;1;8
horizonte;1;3;8
historiográfico;0;5;7
historiografia;3;6;3
hds;3;5;2
governo;0;9;2
ghemat;0;0;12
gerenciamento;1;3;7
fronteira;2;5;4
fortaleza;1;3;3
filho;1;7;3
feminino;0;9;2
fechado;8;0;2
farmacêutico;6;2;0
europeana;0;0;12
estético;0;12;0
estimulante;12;0;0
esforço;3;6;3
escala;1;6;4
erar;10;0;1
equipa;6;1;5
equidade;11;0;0
doméstico;3;8;1
distribuição;1;9;2
dissertação;0;0;12
diretor;0;4;7
direto;3;6;2
diretamente;4;6;2
diferenciado;10;2;0
denominar;2;5;5
demais;2;7;3
dedutivo;1;3;8
debater;2;10;0
cooperação;2;2;7
configuração;2;9;1
comunitário;0;6;6
compromisso;1;5;6
comprometido;11;1;0
completo;1;4;7
complementar;7;4;1
coletado;1;3;8
coisa;10;1;1
clássico;0;9;3
capitalista;0;12;0
atrativo;12;0;0
amp;0;1;8
advento;1;9;2
acarretar;10;2;0
x0d;4;1;3
turismo;0;8;3
transdisciplinar;2;1;8
temporal;1;9;1
tecnologias_educacionais;9;0;2
supervisionar;11;0;0
sucesso;3;6;2
sites;1;3;7
simbólico;0;10;1
seção;0;2;8
resolução;6;5;0
requerer;6;4;1
reduzir;4;5;2
recorrente;0;8;3
querer;0;8;2
quase;0;6;5
psicológico;2;4;4
próximo;0;6;5
propagação;1;10;0
policial;1;4;3
pinheiro;1;0;2
pergunta;1;4;6
pedra;0;7;2
passo;1;8;1
partida;1;4;6
oficial;0;3;8
normativo;2;8;1
morte;0;9;0
mau;1;2;0
machado;0;1;2
luta;1;9;0
livre;2;2;7
levantar;0;9;2
lançar;2;8;1
intenso;2;8;1
inovar;11;0;0
incerto;10;1;0
imediato;0;10;0
idade;5;3;3
gomes;1;0;2
fruto;3;3;5
estímulo;3;0;0
estratégico;5;6;0
estilo;3;7;1
espírito;1;8;0
especializar;1;5;5
escolher;1;6;4
entendido;2;9;0
engajado;9;1;0
empregar;3;3;5
dividir;2;4;5
devidamente;2;2;1
departamento;0;1;10
deixar;1;9;1
convergência;2;4;5
contextualização;0;1;10
consolidação;9;2;0
conceituação;8;2;1
comparar;0;6;3
circunstância;11;0;0
circulação;1;6;4
cibernético;2;3;5
ci;1;3;6
chamar;2;6;3
capitalismo;0;10;1
autônomo;4;4;3
autoral;0;8;2
atendimento;9;1;1
argumentar;1;9;1
aproveitar;3;0;0
aprofundar;1;8;2
aprimoramento;5;3;3
anteriormente;8;3;0
anotar;0;1;2
alcance;4;5;2
adaptado;2;1;0
abrangente;5;4;2
útil;1;5;4
água;2;2;3
vítima;1;8;0
videogame;4;2;4
velocidade;0;6;4
treinamento;5;1;3
solo;2;3;3
socioeconômico;4;6;0
sociabilidade;0;10;0
situar;5;2;3
site;0;1;9
semiótica;0;4;6
rua;0;6;3
romance;0;10;0
revisar;2;5;3
regional;0;8;2
psicologia;2;3;4
primário;3;3;3
previamente;8;0;2
prever;1;6;3
preservar;0;8;2
preocupação;3;4;3
prazo;5;4;1
prazer;8;2;0
particularidade;4;1;5
par;4;2;4
org;1;0;2
ordenamento;0;9;1
operação;2;8;0
nação;1;9;0
máximo;9;1;0
moldar;9;1;0
mineração;0;1;7
lacuna;2;8;0
interpretativo;0;5;5
inteligência_artificial;3;7;0
informar;3;7;0
indexar;0;0;7
fundamento;2;4;4
fundamentado;8;1;1
funcional;4;5;0
fotográfico;0;1;9
formulação;1;7;0
faculdade;0;3;7
face;3;6;1
experimentar;5;4;1
evoluir;5;3;2
evitar;5;5;0
etc;1;3;6
estruturado;3;2;5
especializado;2;3;4
espanha;0;0;8
escritor;0;4;5
erro;0;5;5
edm;0;0;7
editor;0;1;8
edificação;1;2;6
doutor;1;2;7
distinto;0;9;1
dificultar;9;0;1
