"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"consolidação";2,76630217606466;0,608998401813111;-0,149570862379196;-0,638932266304266;-1,54703734149735;0,219310906137093;0,838068147608931;0,184499787087752;-0,0453134067040812;-0,193568434244935;-0,468684415711578;0,0664415791040659;0,503026515993085;0,0132480122846187;0,000537336004661662;0,00883185396415434;0,0467808443285637;0,000899006693016228;0,000639708669784785;3,10038270600228e-05;1,870152384003e-06;3,41265700771493e-05;0,000200071207391814;4,02071655842872e-06;8,35955192801666e-05;1,11469280207763;0,000103870780121294
"planeta";-1,85305583653379;0,202461095513545;3,48335370346518;-0,779669204927509;0,106520342946436;3,75238487766927;-0,336595697069758;0,036775758307079;0,632728838949374;-0,141621906011904;0,0193487364920597;0,681596624705959;0,193048701410729;0,00125227529404953;0,24925583201259;0,0112476354300353;0,000189683609847199;0,225089611623633;0,000391434035533257;4,67266599750866e-06;0,00138317370656201;6,92950696630675e-05;1,29344118615503e-06;0,00160507868658076;0,0001139938899275;1,20533031939525;0,000165612737546563
"decisão";-1,17107099878508;-1,84297983340635;1,84939547443697;-1,72304629194829;0,693261000305662;2,4090434888046;-0,280410714220866;-0,441298001501419;0,442834214494011;-0,412580144040869;0,166000022576649;0,57684086275353;0,161070242604025;0,216778796798041;0,146780629754018;0,114760742119764;0,0167848405832601;0,193815705193271;0,000177176324467066;0,000438813926464993;0,000441874375349621;0,000383559838518874;6,20915891300118e-05;0,000749770788884692;0,000129193075251167;0,833924219619687;8,98446891702854e-05
"colaboração";-1,43525212212245;-1,79832141151302;-1,23205830936239;-2,51642493179466;-0,740368195889699;-0,330592262016909;-0,386332990920464;-0,48406191416651;-0,331638437810143;-0,677356929380047;-0,199288093772317;-0,0889869420093831;0,197167745815506;0,16820576664444;0,0530887261514699;0,199479389632448;0,0156009054828273;0,0029745116117662;0,000422678808228372;0,000663573003783589;0,000311470272651044;0,00129933769404542;0,000112473338866552;2,24253612089989e-05;0,0002051890018695;0,923764524055281;0,000175096166684778
"associação";-3,03136996498437;3,4292229438265;-2,32068181176223;-1,34104864909322;1,61347893600993;-0,576702788411747;-0,543848272526085;0,615225787564493;-0,416346011535448;-0,240593197005747;0,289469032893432;-0,103464380415975;0,4025664287804;0,279948332148737;0,0862087146729285;0,0259298097582137;0,0339126001606541;0,00414299677776939;0,000977678887606061;0,00125115118613322;0,000572993304760508;0,00019134072552769;0,00027697779305753;3,5385265045418e-05;0,000106394297265667;1,365435479844;0,000198363022621216
"interativo";0,0912757896986663;-3,1126527636424;-1,41675353098977;0,505997472482652;-0,277229100145281;-1,75289523075943;0,0234816305447934;-0,800761762252373;-0,364474337582417;0,130173025559817;-0,0713200217425471;-0,450950228185479;0,00087121905002005;0,550559536377538;0,0766946512686919;0,0088117761504189;0,00238983884805365;0,0913648001109674;1,39291364789973e-06;0,00161984830448706;0,000335584275580865;4,28064971007122e-05;1,28496301071692e-05;0,000513718155278079;0,000167191038560333;0,883777488769046;0,000130586675576492
"palavra";-2,59529747917267;1,9243166386871;-0,305813757810395;-1,07340341261506;-0,144957935237881;0,425427691619715;-0,752773167244307;0,558153330209831;-0,0887021210097271;-0,311343610175534;-0,0420454475457664;0,123396471280855;0,660173932206402;0,197225890836771;0,00334933374627558;0,0371672664660605;0,000612410871253398;0,00504413169639183;0,00465806985159061;0,00256085375237069;6,46763862144638e-05;0,000796815274006673;1,45316756489831e-05;0,000125165090454273;0,000691562932226833;0,912870087916182;0,000576301381336167
"chave";-3,31895328176258;2,45296938631689;-1,20106006176983;-1,03062259432765;0,0565148342160238;-0,316223157085323;-0,748903146637269;0,553498749775118;-0,271012449769133;-0,232554193555127;0,0127522545763546;-0,0713539773765671;0,660064431566961;0,195927358399223;0,0315844856392636;0,0209475852711572;5,69093714874864e-05;0,0017038141372459;0,00636218341902418;0,00347526689447053;0,000833169491210082;0,000613483978746502;1,84471306196186e-06;5,7755220660653e-05;0,000577569042299333;1,16750565143181;0,000787266714586019
"educação";0,913468030137963;-0,418390612638878;0,325404736400749;-0,323618049105232;0,437568295858123;0,8070133803566;0,636006917468865;-0,291306663247069;0,226564758152239;-0,225320767731325;0,304659225992613;0,5618873079983;0,63307287040593;0,0721701546655014;0,0293545240109091;0,0261506847340039;0,0431950035480108;0,140500960579711;0,00388086415998273;0,000814152199348969;0,000492480996404551;0,000487087750402672;0,000890498991432152;0,0030290274405913;0,004650950709042;0,328108528171659;0,000500699057882231
"dimensão";-1,90773020139059;0,500802930954068;1,82111001119685;-0,272176700356835;1,06849693857465;-1,79308660382482;-0,559223154682415;0,146803040974133;0,533831715167528;-0,0797846115208809;0,313214220922155;-0,52561706392171;0,471282893869559;0,0176485189093926;0,156920771465224;0,00315718660711913;0,0439611608084432;0,118386211479893;0,00102335413560726;7,05221854842526e-05;0,000932533414623222;2,08302234282825e-05;0,00032102481408741;0,000904054413434506;0,000281184928487833;0,794194974369938;0,000177356172545979
"crise";-1,32098328213265;0,54518148284258;3,48067206143219;-1,66677223403326;3,43539383765939;0,7373432342805;-0,244120427989914;0,100750659545699;0,643235357193595;-0,308022937638544;0,63486784829659;0,13626254651567;0,108672930314819;0,0100585574919108;0,275685074509672;0,0569416234879268;0,218551917168642;0,0096275760703609;0,000358054158156618;6,09868597672224e-05;0,00248588076223409;0,000570041656132827;0,00242162640505341;0,000111556139853474;0,0002051890018695;1,1452166412801;0,000269109716820572
"autor";0,418660550183183;0,291341119438259;0,811151396160328;-0,651346723201663;-0,521879175897459;-0,422225709804262;0,312659005365146;0,217575848944158;0,605774268946692;-0,48643087707923;-0,389743490246423;-0,315321494727009;0,205616201185069;0,054108263360276;0,282031356467649;0,163797893713304;0,0950053381991093;0,0594666433482741;0,000199804678628067;9,67576123700903e-05;0,000750041707506326;0,000483621989222497;0,000310471335364793;0,000203222094318217;0,001139938899275;0,263866582283908;7,93688993276533e-05
"freire";-1,23527084328169;-0,337664144477333;3,65802477527531;-1,71984075685829;2,78030370560413;8,57902409094447;-0,12395631243148;-0,0338837449433719;0,367073556695873;-0,172581680648399;0,278996461918171;0,860883421929682;0,037703607915132;0,00153092951861736;0,120812568861806;0,0240539053952422;0,0567960100242094;0,517112610184972;0,000208731118908649;1,55966998037859e-05;0,00183044255937185;0,000404612497690608;0,00105741945584735;0,0100678930764223;0,000136792667913;1,81811668801492;0,000452174769673753
"tender";1,05978674893992;1,04384005941749;0,871271061165753;-0,343232302659288;0,122762587674798;0,926646184555292;0,532333359929438;0,52432330052672;0,4376414895389;-0,172406387505507;0,0616639345943194;0,465456543388127;0,444702574376841;0,234437654406729;0,109824581499764;0,0153518096707372;0,00177435111173377;0,0966743769792214;0,000913294962955512;0,000886016912528573;0,00061727781858757;9,57966672290465e-05;1,22547981076218e-05;0,000698235581251382;0,000813156414816166;0,45418698061014;0,000167742632415803
"registro";-1,73602047654226;1,47358367743122;2,43061329826393;1,36281762562801;-1,12390424937031;-0,201573717819443;-0,459815921463123;0,390304864283991;0,643791192882595;0,360966504014086;-0,297686044055109;-0,053390386838354;0,351974593825608;0,137809135603934;0,252112090498838;0,0713884099920633;0,0438667113598925;0,00134933649333489;0,000664198666683738;0,00047856167660207;0,00130202718499861;0,000409320782917243;0,000278385710416204;8,95480482536914e-06;0,000220388187193166;0,836277096801346;0,000154130546535347
"publicação";-1,79150580946862;-0,0503589962082893;1,21970148894938;-2,0674401109741;1,04157950518626;-2,58442452808631;-0,437889494786011;-0,0123090169683118;0,298126004371824;-0,505334842292982;0,254588470154477;-0,631698956785388;0,310770695942013;0,00013343953591285;0,0526345641821681;0,136213480642394;0,0312365665594594;0,183900178852572;0,00141466871696737;1,11782144717657e-06;0,000655730547964293;0,00188401425321043;0,000478192940025495;0,00294405566093429;0,000440776374386333;0,918436655317808;0,000371806283420873
"educacional";0,833287227759285;-2,05148484917677;-1,31220026862512;-0,193227626126562;-0,395085960576418;0,139352708255909;0,318669470246699;-0,784538114023681;-0,501817561256485;-0,0738949826704489;-0,151090559850949;0,0532918929248023;0,185348800719219;0,610469164618583;0,167942602614563;0,00328011720996195;0,0123896302401174;0,0014739473864932;0,000939290148667202;0,00569307552003653;0,00232922027424201;5,05066721287535e-05;0,000211151179392467;2,62688550384511e-05;0,00135272749380633;0,553160107987575;0,000413915817049314
"depois";-2,42869886181929;0,331112415377479;5,01806535952268;-0,708063815991246;-1,31964210902613;-0,357901971473498;-0,419239375500526;0,0571562676730294;0,866213024850358;-0,122225211489713;-0,227795196172607;-0,0617806519242814;0,164188571446114;0,00165833890995487;0,256111168465359;0,00459294224511101;0,0144139408975538;0,00101385206852832;0,000582748287038365;1,0831400080726e-05;0,0024877474760365;4,95311566405932e-05;0,000172046561540697;1,26549912255104e-05;9,87947046038332e-05;1,71298367804249;0,000289894594076268
"convergência";-2,83286041398865;3,05404847370412;-0,435297591522769;5,18395143451487;4,30745757026453;-5,70932260381102;-0,289783830292214;0,312409979763873;-0,0445282099907056;0,530285677093216;0,440625859067636;-0,584027848437753;0,138148429837582;0,0872517664221462;0,00119186875532188;0,152253766924313;0,094975686025317;0,159556901225619;0,000670862245045699;0,000779713137241646;1,58400128056234e-05;0,00224649185498075;0,00155104720803065;0,00272491002491345;8,35955192801666e-05;2,17822740007346;0,000396633537540002
"inserir";2,38937961180859;1,41546486183623;-0,338304699451786;-0,101745295208899;-0,470251154856859;-0,109141813257817;0,841074050759745;0,498250993341132;-0,119085013763717;-0,0358148731010225;-0,165530852333057;-0,0384184859242741;0,805369665726483;0,153585395540848;0,00589931147209382;0,000480622644972091;0,00927597401051024;0,000477813168603927;0,00412177449186103;0,0014464789083477;8,26285214138319e-05;7,4738192834259e-06;0,000159651741987749;8,59995640200634e-06;0,000721961302874166;0,760919190753704;0,000418014161167911
"quadro";-2,66311115333324;2,90541616942764;-1,7746313990079;7,49995120996047;1,1961274442536;5,04278163497178;-0,263955844689631;0,287972050365342;-0,175893645802796;0,743362121509021;0,118554882513723;0,499818298751187;0,150273913948027;0,0971960204683435;0,0243826911909998;0,392258608495525;0,00901435675989974;0,153213192010761;0,000700667952480529;0,000833969879230546;0,000311135803432597;0,00555712983123766;0,000141347645020416;0,00251231442580603;9,87947046038332e-05;1,96335355069104;0,000380829595436784
"xx";0,0973092592492734;-0,84603136540602;2,16545111853755;0,154645192756733;-2,11257827337907;1,52160528198192;0,0278406239229875;-0,242053441296713;0,61954546442883;0,0442446966121598;-0,604418301719424;0,435338227232537;0,00103705249572578;0,0425982845929822;0,187650394544195;0,000862017042983108;0,145342573863509;0,0721019892452015;1,29530234858998e-06;9,79119608660034e-05;0,000641445243733829;3,27141520807538e-06;0,000610503893277092;0,00031671368849874;0,000136792667913;0,863584450172829;0,000102016976323055
"contribuição";-0,0965229226892981;0,396196642690471;0,471689188527005;-1,10331663893201;0,649544496752358;0,15719274428128;-0,0673701107185539;0,276533396841865;0,329224934040797;-0,770081987278176;0,453362615258702;0,109715830098433;0,00807356697814558;0,0739184551157572;0,0704492986088638;0,347180605753628;0,108716925249709;0,00608864063105026;7,36350492352043e-06;0,000124063844836357;0,000175847216418308;0,000962108362572008;0,000333458251935407;1,95293885435131e-05;0,000790357636830666;0,307007337433934;7,44939776631287e-05
"limite";-1,42430392852985;0,267543683443821;3,34801129923053;-2,1140684697849;3,60730657506766;-1,08829630854922;-0,25187925325754;0,0473134292827229;0,592074885883685;-0,373859803963584;0,63792963580246;-0,192458404438481;0,0622927770840583;0,00119439651286062;0,125766936718863;0,0451669788641899;0,118815548175864;0,0103413559079013;0,000200419055604184;7,07168766554904e-06;0,0011074075933388;0,00044154174026266;0,00128558197258708;0,000117011347085739;9,87947046038332e-05;1,63092820541953;0,000262786683583578
"movimento";-0,599576692210465;-1,75758607208381;2,23691014413067;-0,730610086940419;-0,0759810629561291;0,713946896647127;-0,194511450598918;-0,570186634795791;0,725686376150125;-0,237020600832659;-0,0246493684054959;0,23161481812352;0,0432985257961959;0,202182520106999;0,220212014019554;0,0211595072597803;0,000206761263341618;0,0174568657168143;0,000147527695434699;0,00126770230299791;0,00205343590972743;0,000219056125678345;2,36916225213119e-06;0,000209177946335715;0,000410378003739;0,823491658814774;0,000278293128869526
"formulação";-1,92976161192928;1,25267448233628;0,389134437843967;-1,79160079129086;-4,43713245741777;2,5176736079027;-0,327684762877913;0,212711424131396;0,0660772943167052;-0,304224250724469;-0,753450938281034;0,427515644476303;0,135065671481329;0,0309272206002073;0,0020067685898886;0,0383151688256515;0,212332886741619;0,0653713321983768;0,000283007301603201;0,000119252303337472;1,15077296001201e-05;0,000243934263170402;0,00149621878046831;0,000481713890226148;7,59959266183333e-05;1,50065959554997;0,000171141247679557
"direcionar";0,92444836629903;-0,870074438470351;0,197733233520841;-0,97784998041873;0,0664667875070981;2,30824399561461;0,328088260726126;-0,308790863423583;0,0701758530152682;-0,34704058227832;0,0235891732888875;0,819199628081504;0,218439806492032;0,105149220821384;0,00365162444757455;0,0804380480814668;0,000335776782416125;0,387240451817337;0,00014288226105334;0,000126568553087326;6,53690739173897e-06;0,000159866496834831;7,38622228149668e-07;0,000890792238934231;0,000167191038560333;0,56528542162424;5,34254964344207e-05
"povo";0,228159914034308;-0,979053856579587;1,72280894977761;-0,640367587002007;-0,818220544375851;1,3138702998003;0,0875953211649678;-0,375879073096047;0,661422072761472;-0,245850392626997;-0,314131830175919;0,504422046998205;0,00729669383059452;0,0730108448572932;0,152013436700045;0,018917193820047;0,0279037784565333;0,0688023465005947;8,70345492823809e-06;0,000160260377166522;0,000496234819080636;6,85601372685621e-05;0,000111931868916539;0,000288614393805886;0,000167191038560333;0,763356310929236;9,74243678170992e-05
"janeiro";0,286061536138049;-0,0572405285688431;3,01911174001836;-0,913620046817453;1,83082849357511;3,03437111482158;0,0601812378805517;-0,0120421847435918;0,635156631915479;-0,19220614596514;0,385167214641412;0,638366878484586;0,00983544743218939;0,000213997763242044;0,400307629246811;0,0330184761026604;0,119796832512282;0,314675842965748;1,0572024697006e-05;4,23298283132622e-07;0,00117759949294138;0,000107837665322256;0,000433046528802994;0,00118953336268205;0,000129193075251167;0,824353380756855;8,77942519584862e-05
"principalmente";-0,00723321109152854;-0,956470186107036;0,226779667605613;0,271519878784174;-0,188569038461145;0,377636689511237;-0,00655345817191124;-0,866584325829209;0,205467675018351;0,246003351200202;-0,17084795264996;0,342147659950007;5,71444640106607e-05;0,542977124776441;0,0205248701322296;0,0265012123879307;0,0115485505181763;0,0442905499228402;2,82300041897878e-08;0,00049361862508721;2,7749610539048e-05;3,97788227077579e-05;1,91862207293893e-05;7,69479452055346e-05;0,000539571078990166;0,273460797162012;4,03495610361154e-05
"exclusão";1,89389733073544;0,579302573307899;-0,981840858522934;-1,25494686210707;-0,554839651100818;-0,814833686347981;0,694656651276978;0,212480570683277;-0,360126323533918;-0,460298016483991;-0,203507892309935;-0,298870287591758;0,460333683694252;0,0234044036846592;0,0452066574785289;0,0665213662709506;0,0117481556383965;0,0242297350480412;0,000463395807222927;4,33560942235466e-05;0,000124543606575972;0,000203465092442284;3,97717056022108e-05;8,57782508695945e-05;0,000129193075251167;0,797757824382964;8,22207399585981e-05
"considerar";-0,358872613340685;0,0385559012914917;-0,152606891192246;2,40032025028874;-0,171723169433866;-1,3564105565853;-0,128625361788621;0,0138190170226128;-0,0546966133980387;0,860311010438813;-0,0615481760792682;-0,486158018441664;0,039017899153252;0,000244732553358574;0,00257805300691058;0,574476438869672;0,00265653694022069;0,158495302179429;0,000130173502474385;1,50253180995775e-06;2,35391212654472e-05;0,00582344976992117;2,98057288800847e-05;0,00185962029802665;0,00101074582402383;0,519229541943751;0,000272496384046986
"atenção";-1,60919050056922;-0,251476755756453;2,2031599646072;-0,684242912721149;0,445654510167015;0,601524329939967;-0,550806007587728;-0,0860773834983051;0,754114409545146;-0,234207887035636;0,152542027449036;0,205894339125118;0,307798074704932;0,00408482495888335;0,210815891556099;0,0183156438577522;0,00701976238502361;0,0122294858599116;0,000570693903200523;1,39374720858445e-05;0,00106974526970796;0,000103183184720749;4,37708443947977e-05;7,97433926540973e-05;0,000220388187193166;0,828944641224758;0,000151439570533659
"específico";0,6318667627085;-0,0318441795613078;-0,0381469626862067;0,0788926397932956;0,772048841459941;0,431683047806194;0,579144065998888;-0,0291871146228378;-0,0349639961768168;0,0723098711371106;0,707629411105953;0,395663596004981;0,23546569570863;0,000324985156359329;0,000313586137669176;0,00120809251769041;0,104530010623439;0,0312505334689665;0,000270042017521614;6,85867856018272e-07;9,84238276368861e-07;4,2097208411713e-06;0,000403152978359154;0,000126040555871664;0,000676363746903166;0,37214544399636;9,36711246056955e-05
"incluir";-1,0093734601821;-3,08563276885919;-1,4282623797978;-0,967480674281604;0,0284524344050196;0,601675251534369;-0,270942337046521;-0,828264846106821;-0,38338312068184;-0,259697213447549;0,00763738039136484;0,161505434038621;0,130557258993723;0,66299844705364;0,0955154353498623;0,0394759376136431;3,08468586347473e-05;0,0131908378470025;0,000402621925358618;0,0037625487390862;0,000806138480753079;0,000369894825176205;3,199134651539e-07;0,000143059912392391;0,000395178818415333;0,798366650704914;0,000251882753984502
"breve";-0,562635111959661;0,600440922941949;1,60658177348792;-1,66392298193578;0,128181605578019;0,478117050414613;-0,224661523089843;0,239757472305214;0,641511879596407;-0,664408358951988;0,0511832164916929;0,190913262393534;0,0875916202285939;0,0542096045512425;0,260960558364326;0,252130818417627;0,00135187062824754;0,0179857347752127;9,38228420894665e-05;0,000106855157659567;0,000764998516568935;0,000820580820928888;4,86974629773526e-06;6,77521973613425e-05;0,0002963841138115;0,543308587052398;8,74879136825349e-05
"caracterizar";-1,24804558605879;1,14225059021609;-0,258928814279414;1,04874848929933;2,28045866746498;-0,328544282729705;-0,408423176382899;0,373801742093834;-0,0847345080711453;0,343203160213911;0,746280570982354;-0,10751618453189;0,249943926659726;0,113770914186838;0,00393099743837116;0,0580864698734984;0,248142368052304;0,0049251600016324;0,000284094256510115;0,000237971166084356;1,22281940384193e-05;0,000200606154540628;0,0009485188516741;1,96874462111853e-05;0,000182390223884;0,713444463621501;9,28371716150055e-05
"respeito";1,05956718487816;0,705218032249086;-0,126427114555038;-0,341803887831558;0,22031006995566;-0,88447663598267;0,659189773900222;0,438738120492182;-0,0786542488742483;-0,2126468531241;0,137061761891686;-0,550260485615634;0,626951997604136;0,150921420041065;0,00326150499676292;0,0214724640296435;0,00805973585992267;0,12422266620746;0,000733746031168009;0,000325039082264052;1,04464617462747e-05;7,63559284829853e-05;3,17217737103692e-05;0,000511283169072189;0,000653564968917666;0,382439174458308;9,55902307676373e-05
"esse";0,176909264175293;-0,0129030142931939;0,962677945400891;-0,711958963865077;-0,560826763264251;-0,369086896876256;0,127811482958166;-0,00932202956770787;0,695505101931184;-0,514368376360378;-0,405180026210537;-0,266653890908954;0,0404492648151156;0,000116928024261201;0,437654934758336;0,215610546820262;0,120876468184319;0,0500630793877255;4,42389093193358e-05;2,35334508839605e-07;0,00130998192619578;0,000716495032285935;0,000444591054224483;0,000192557533209524;0,001413524235101;0,25138900414563;8,93296873633341e-05
"comumente";1,72234689338966;-1,28477997851673;-0,323201427715265;-0,537177334053811;-1,03821096672652;0,931586307074219;0,653046651553734;-0,487138372748126;-0,122545354223883;-0,203676658076707;-0,393649036688995;0,353221131470693;0,331634477150892;0,100277319567835;0,00426702578972306;0,0106170625766455;0,0358314569150638;0,0275876964911752;0,000293072398850919;0,000163076426911425;1,03200121396153e-05;2,85081493994428e-05;0,000106489034917133;8,57392854700831e-05;9,87947046038332e-05;0,854755308540523;7,21800669312591e-05
"expor";0,691613202937881;0,539325921185869;-0,59892933451543;-0,555927344497687;-0,00504942593014367;0,81031255352433;0,477986825518518;0,372738235609765;-0,413931269817968;-0,384211789894439;-0,00348975274154366;0,560022167725573;0,261067888628647;0,0862692988640175;0,0715382611772988;0,0555154129574511;4,13795476621131e-06;0,101902036857685;0,000159944585206874;9,7262533761733e-05;0,000119948317455476;0,000103342523853989;8,52564024939065e-09;0,000219557423385172;0,000334382077120666;0,386845513695009;5,00400944211544e-05
"sustentar";0,916950270101909;-1,80644052648041;-0,0302170397598796;-0,0340852654664781;-2,73832176533435;-0,0616975750937425;0,269129455664576;-0,530199261000348;-0,00886885115532758;-0,0100041946006039;-0,803711030105251;-0,018108544533127;0,0886890718652317;0,187047821577239;3,51918972662474e-05;4,0333183483319e-05;0,235191879211762;0,000114173564397079;8,9456090843703e-05;0,000347188783456836;9,71453869401155e-08;1,2360946078522e-07;0,000797787646611748;4,04999550212575e-07;0,000106394297265667;0,879957597773902;8,23838040089388e-05
"literário";0,216982458592704;1,12127229061544;3,19922113917262;0,508145179294704;-1,90960261161141;-0,884544129213308;0,0538655855208236;0,27835424510351;0,794202079697167;0,126146315189801;-0,474056121650017;-0,219586817054732;0,00463296770704549;0,0672293597814644;0,36800934553399;0,00836250204923251;0,106701578022359;0,0218927266648226;1,78899682857349e-05;0,000477729982559693;0,00388909758535443;9,81151198609454e-05;0,00138562694141973;0,000297303024837646;0,000379979633091666;0,911057960016997;0,000315393205398117
"eletrônico";0,16984128845891;0,640050551045725;-1,44450813730113;-1,82383728492367;-0,823598567391823;0,909945483571598;0,0626136356694293;0,235960833651413;-0,532531912888666;-0,672375276440275;-0,303627587287244;0,335460214087924;0,010894981555974;0,0840804977074953;0,287965352744189;0,413487822070188;0,0761808709817136;0,0889245179909642;1,46876281578635e-05;0,000208590088830831;0,00106244168707047;0,00169370315691494;0,000345379282097342;0,000421595401226935;0,000509172708342833;0,465030078006085;0,000110110112178903
"entrevista";-0,45692284991743;0,19361778655959;0,687692772672839;2,07820150277596;0,347611598965384;-0,266360963549336;-0,199800491159133;0,084664027764733;0,300710182849137;0,908743524333088;0,152001521084897;-0,116472729154155;0,0431229101724343;0,00420764977796859;0,0356920532990886;0,293594701135062;0,00742139671488109;0,00416691159960339;6,02919964852897e-05;1,08259100234442e-05;0,000136572365481779;0,00124723767325802;3,48949379260734e-05;2,04887312503714e-05;0,000288784521149666;0,628839572395481;0,000114196722271368
"filologia";-3,57363638973646;3,21710809060916;-4,05845253128758;-7,61630815678068;-1,51498205427879;1,32559801847969;-0,354447492616108;0,319085595688011;-0,402533488786883;-0,755415782343095;-0,150261955032621;0,13147809195598;0,24090792268781;0,106093417530176;0,113530252870911;0,360138847034626;0,0128741971942462;0,00942551038262075;0,00135874848878058;0,00110115804518171;0,00175242440139532;0,006171736348446;0,000244193065728991;0,000186957134439544;0,000106394297265667;2,08082634677357;0,000460670101651986
"linguístico";-3,06520993120721;2,36952758966528;-3,32691142957406;-4,92148135439565;-1,851130408407;1,00413379625285;-0,414314188228197;0,320281129785404;-0,449687505647687;-0,665220196328797;-0,250211114304206;0,135725411310783;0,331285081168944;0,107580050721957;0,14260153927224;0,281075967911547;0,0359277716378724;0,0101091682362618;0,00335589698259277;0,00200544941646294;0,00395339902444664;0,00865126989131223;0,00122394584590812;0,000360139984470432;0,000357180855106166;1,52198475505165;0,000827387160842738
"horizonte";-2,24793116589017;1,74313544073001;-0,205076604996691;1,26134456283657;-3,04593877631594;1,95159351702011;-0,47066155817292;0,36496973532352;-0,0429380026920587;0,264094562300581;-0,637744746064088;0,408615735027241;0,299634251834503;0,0979071660942314;0,000911208962864917;0,0310487067081963;0,16358466928987;0,0642177371298622;0,000460826640516194;0,000277098277755598;3,83533937503704e-06;0,000145090520833283;0,000846084814104694;0,000347336396486701;9,11951119419999e-05;1,17364917469972;0,000125616924469776
"produzir";-0,664763701781848;1,28330535470462;1,31013243690167;-0,156354483140479;-0,874901965408822;-0,433474806585966;-0,30395948492487;0,586784196507393;0,599050729810574;-0,0714922129979207;-0,400044030762516;-0,198203931088007;0,172247436205388;0,348822876090359;0,244460600616283;0,00313609668846055;0,0887180068947691;0,0208255614605843;0,000322400823825056;0,00120149387326691;0,00125225261208109;1,78353741448188e-05;0,000558444903799166;0,000137084789891745;0,000729560895535999;0,457764312659693;0,000152878147604615
"computacional";-2,34131992665775;1,87167257647187;0,731196596435902;-0,14258104493734;2,5330297493076;0,736411618792011;-0,576420076822407;0,460795484646305;0,180016576756994;-0,0351026683455098;0,623617979783573;0,181300486552026;0,475394923439876;0,165089535588913;0,0169418816671572;0,000580239378824552;0,165458247025837;0,0133728848679297;0,00199964579780755;0,00127788362902444;0,00019502930560009;7,4157509919014e-06;0,00234051879472066;0,000197821192756142;0,000364780447768;0,970475350785918;0,000343558399154822
"filológico";-3,34525187059777;1,56737576674077;3,00209577709705;-3,9650999923224;5,06398121025897;0,301902465144822;-0,417774705547897;0,195743093423942;0,374919356693818;-0,495184980335862;0,63241972229672;0,0377033533972808;0,246716768257651;0,029431612256252;0,0726023059958554;0,114077476854414;0,168112503351517;0,000571380172939645;0,00119062773462473;0,000261375337181214;0,000958887015093516;0,0016727330512943;0,0027283653258704;9,69731869991707e-06;0,000106394297265667;1,92477737963197;0,000394166183758155
"tradicional";-0,750516617032165;-0,0173847263522927;-1,70555441095355;2,03295917665514;-0,365201940140916;-0,767096331635539;-0,260081911856379;-0,00602445404164914;-0,591038015560515;0,704495939718521;-0,12655605039247;-0,265827399396856;0,0743607525484229;2,16813162428857e-05;0,140318396831283;0,179568875606031;0,00523557185931765;0,0220888846889405;0,000166945818743748;8,95757884837286e-08;0,00086215644597603;0,00122493272493964;3,95294774993151e-05;0,00017440331416974;0,0002963841138115;0,786573737436311;0,000183372330890494
"exploração";-0,496029301035891;1,5176325859377;1,16205640051856;1,35360840954986;-1,82062059118058;-0,555574147741226;-0,162173781012761;0,496180798464329;0,379927314432053;0,442554085673838;-0,595240894932697;-0,181641608638796;0,0220858688069718;0,112346587506156;0,0442909039255853;0,0541298107557028;0,0884735689137651;0,00787833977546065;3,73968457869613e-05;0,000350068953520883;0,000205246010667723;0,000278487943459655;0,000503801215483521;4,6914205711609e-05;0,000151991853236667;0,953896170290127;0,0001383001084757
"textual";0,906663915836614;0,545881306293782;0,0861631518402418;-1,35535056467801;0,384136901043152;-0,126258199845062;0,512646504079982;0,308652565108316;0,0487184256480023;-0,766343202424547;0,217198937741091;-0,0713889939055069;0,317080996271765;0,062459825924816;0,00104635971153198;0,233201547983392;0,0169248344228024;0,00174842722898697;0,000449795881417272;0,000163049418938127;4,06224361955838e-06;0,0010051389283697;8,07411383391746e-05;8,72252046588796e-06;0,000547170671651999;0,460163579131532;0,000115863674009835
"usado";-0,808499643899406;-0,977731505447151;2,54280549488346;1,54409978810123;-1,3167126413694;3,1022601829475;-0,173092197110842;-0,209323152755025;0,544390827201974;0,330577294495483;-0,281895837280797;0,664164833129694;0,0573358216921526;0,0455651043054519;0,207230159888127;0,068828403769035;0,0452192345075262;0,240034483436525;0,000144061515293257;0,000210682048284579;0,00142499911661936;0,000525459247281728;0,000382094092215869;0,00212101993402294;0,000220388187193166;0,964978928763028;0,000205222027082992
"corpus";-2,77036155601316;2,45502668032149;-3,59823471019454;-4,71834751437607;-1,77497899960267;1,70282566157014;-0,373683497678899;0,331149179718545;-0,485352148009928;-0,636439889446767;-0,239420143352209;0,229687654945891;0,290964653509158;0,12416709971551;0,179352160248803;0,277777953949317;0,0355163714391507;0,0312578085906577;0,00384952508601489;0,00302305941416232;0,00649401410451584;0,0111664235981308;0,0015802314048304;0,00145436904704389;0,000501573115680999;1,46780158603301;0,00108060993368161
